num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_length
1,Internet,RoundTrip,133,18,16,Thu,AKLKUL,"New Zealand",1,0,0,8.83,1,long
2,Internet,RoundTrip,162,20,21,Sun,AKLKUL,Spain,1,0,0,8.83,0,long
3,Internet,RoundTrip,164,35,12,Sun,AKLKUL,Germany,1,1,0,8.83,0,long
1,Internet,RoundTrip,125,54,1,Mon,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,20,120,2,Sat,AKLKUL,"Saudi Arabia",1,0,0,8.83,0,long
1,Internet,RoundTrip,164,38,14,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,65,25,23,Sat,AKLKUL,Malaysia,1,0,0,8.83,1,long
2,Internet,RoundTrip,143,29,10,Sat,AKLKUL,Malaysia,1,1,0,8.83,1,long
2,Internet,RoundTrip,111,22,12,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Mobile,RoundTrip,9,47,11,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,38,17,5,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,68,87,8,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,long
2,Internet,RoundTrip,80,25,13,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,6,19,10,Thu,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,128,37,8,Wed,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,206,29,22,Wed,AKLKUL,"New Zealand",1,1,0,8.83,0,long
1,Internet,RoundTrip,188,23,5,Fri,AKLKUL,"New Zealand",0,0,1,8.83,0,long
2,Internet,RoundTrip,200,21,15,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,long
3,Internet,RoundTrip,172,17,9,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,21,24,2,Sun,AKLKUL,Malaysia,1,1,1,8.83,1,long
2,Internet,RoundTrip,332,17,10,Sat,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,190,23,7,Thu,AKLKUL,"New Zealand",0,0,1,8.83,0,long
2,Internet,RoundTrip,77,19,16,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,49,36,7,Fri,AKLKUL,Malaysia,0,0,0,8.83,1,long
2,Internet,RoundTrip,293,85,12,Sun,AKLKUL,Malaysia,0,1,1,8.83,0,long
1,Internet,RoundTrip,151,89,8,Wed,AKLKUL,"New Zealand",1,1,0,8.83,0,long
3,Internet,RoundTrip,285,28,11,Sun,AKLKUL,Malaysia,0,0,1,8.83,0,long
2,Internet,RoundTrip,181,18,2,Fri,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,114,24,11,Wed,AKLKUL,Qatar,1,1,1,8.83,1,long
1,Internet,RoundTrip,64,28,4,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,21,31,9,Mon,AKLKUL,Malaysia,1,1,0,8.83,1,long
4,Internet,RoundTrip,157,17,7,Thu,AKLKUL,Indonesia,1,0,0,8.83,0,long
1,Internet,RoundTrip,76,18,11,Wed,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,70,72,8,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,32,35,8,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,236,21,12,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,39,312,12,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,300,63,2,Fri,AKLKUL,Australia,0,0,0,8.83,0,long
1,Internet,RoundTrip,7,19,13,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,90,43,11,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,long
2,Internet,RoundTrip,214,28,10,Sun,AKLKUL,Netherlands,0,0,1,8.83,0,long
1,Internet,RoundTrip,339,17,19,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,long
1,Internet,RoundTrip,158,138,11,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,325,21,9,Mon,AKLKUL,"New Zealand",1,0,0,8.83,1,long
4,Internet,RoundTrip,170,37,7,Thu,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,162,32,14,Sat,AKLKUL,Bangladesh,1,0,0,8.83,1,long
3,Internet,RoundTrip,444,17,2,Tue,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,163,86,6,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,246,37,10,Wed,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,110,35,0,Sun,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,391,28,13,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,249,21,6,Fri,AKLKUL,Philippines,1,1,0,8.83,1,long
1,Internet,RoundTrip,13,87,3,Mon,AKLKUL,Malaysia,0,0,0,8.83,1,long
6,Internet,RoundTrip,77,17,15,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
3,Internet,RoundTrip,116,22,14,Sat,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,153,53,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,1,long
3,Internet,RoundTrip,40,17,0,Fri,AKLKUL,"(not set)",0,0,0,8.83,0,long
2,Internet,RoundTrip,117,153,10,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
4,Internet,RoundTrip,88,21,23,Tue,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,36,17,3,Wed,AKLKUL,Malaysia,0,0,0,8.83,1,long
1,Internet,RoundTrip,209,89,8,Fri,AKLKUL,Malaysia,1,0,0,8.83,0,long
3,Internet,RoundTrip,344,38,6,Sat,AKLKUL,"New Zealand",1,1,1,8.83,0,long
2,Internet,RoundTrip,203,92,4,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,90,23,10,Sun,AKLKUL,"New Zealand",0,0,0,8.83,0,long
3,Internet,RoundTrip,43,22,10,Wed,AKLKUL,"New Zealand",1,1,0,8.83,0,long
1,Internet,RoundTrip,149,37,4,Fri,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,284,46,22,Sun,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,147,21,3,Fri,AKLKUL,"New Zealand",0,0,1,8.83,0,long
1,Internet,RoundTrip,102,74,2,Sat,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,269,18,11,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,long
3,Internet,RoundTrip,338,49,3,Wed,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,54,24,10,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,380,31,18,Sun,AKLKUL,"New Zealand",1,1,1,8.83,0,long
4,Internet,RoundTrip,169,21,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,long
2,Internet,RoundTrip,215,24,13,Sun,AKLKUL,Kazakhstan,1,1,1,8.83,0,long
2,Internet,RoundTrip,173,31,9,Tue,AKLKUL,"New Zealand",1,1,1,8.83,0,long
1,Internet,RoundTrip,8,30,2,Tue,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,313,56,6,Sun,AKLKUL,Romania,1,0,1,8.83,0,long
1,Internet,RoundTrip,75,23,6,Fri,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Mobile,RoundTrip,102,36,8,Mon,AKLKUL,"New Zealand",1,1,1,8.83,0,long
1,Internet,RoundTrip,38,81,11,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,63,34,8,Tue,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,135,33,4,Fri,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,254,31,14,Fri,AKLKUL,"United Kingdom",0,0,0,8.83,0,long
1,Internet,RoundTrip,121,18,17,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,37,17,1,Sat,AKLKUL,Malaysia,0,0,0,8.83,1,long
1,Internet,RoundTrip,38,36,12,Fri,AKLKUL,"New Zealand",1,0,1,8.83,0,long
5,Internet,RoundTrip,144,21,10,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,195,86,8,Sat,AKLKUL,"New Zealand",1,0,1,8.83,0,long
3,Internet,RoundTrip,92,34,11,Mon,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,338,17,10,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,105,27,6,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,126,39,8,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,51,31,3,Fri,AKLKUL,Malaysia,1,0,0,8.83,0,long
6,Internet,RoundTrip,224,38,6,Fri,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,121,33,8,Wed,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,243,21,6,Sat,AKLKUL,Singapore,1,0,1,8.83,0,long
2,Internet,RoundTrip,202,17,7,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,5,25,17,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,49,261,13,Sun,AKLKUL,R‚union,0,0,0,8.83,0,long
1,Internet,RoundTrip,92,22,1,Wed,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,109,45,5,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,109,21,14,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,202,19,4,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,OneWay,66,26,6,Thu,AKLKUL,Vietnam,0,0,1,8.83,0,long
1,Internet,RoundTrip,35,81,5,Wed,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Internet,RoundTrip,143,29,6,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,long
3,Internet,RoundTrip,101,20,6,Thu,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,68,17,4,Fri,AKLKUL,Malaysia,0,0,1,8.83,1,long
1,Internet,RoundTrip,117,103,13,Mon,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,339,17,13,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,246,18,3,Mon,AKLKUL,Malaysia,0,1,0,8.83,0,long
2,Mobile,RoundTrip,156,19,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Internet,RoundTrip,230,68,0,Thu,AKLKUL,Malaysia,1,0,1,8.83,0,long
3,Internet,RoundTrip,336,17,8,Fri,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,OneWay,7,1,14,Mon,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,277,20,13,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,307,32,15,Thu,AKLKUL,R‚union,1,0,1,8.83,1,long
1,Mobile,RoundTrip,199,17,2,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,183,19,22,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,242,18,1,Sun,AKLKUL,Thailand,0,1,0,8.83,0,long
1,Internet,RoundTrip,10,49,17,Sun,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,46,21,12,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,111,24,0,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,OneWay,158,1,5,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,7,35,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,172,17,8,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,104,29,4,Sat,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,25,20,9,Fri,AKLKUL,"New Zealand",0,0,0,8.83,0,long
3,Internet,RoundTrip,363,49,6,Sun,AKLKUL,"New Zealand",1,0,1,8.83,1,long
3,Internet,RoundTrip,233,60,11,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,OneWay,20,1,10,Tue,AKLKUL,"New Zealand",0,1,0,8.83,0,long
1,Internet,RoundTrip,21,20,19,Mon,AKLKUL,Brazil,1,0,0,8.83,0,long
1,Internet,RoundTrip,40,19,11,Thu,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,30,33,19,Fri,AKLKUL,Belgium,1,0,1,8.83,0,long
2,Internet,RoundTrip,18,29,10,Mon,AKLKUL,Netherlands,1,0,0,8.83,0,long
1,Mobile,RoundTrip,242,18,2,Mon,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Mobile,RoundTrip,69,19,12,Sun,AKLKUL,Thailand,1,0,1,8.83,1,long
1,Internet,RoundTrip,70,31,19,Tue,AKLKUL,"New Zealand",1,0,1,8.83,1,long
1,Internet,RoundTrip,3,39,1,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,33,47,5,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,30,27,8,Wed,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,143,36,5,Sun,AKLKUL,Malaysia,0,0,1,8.83,1,long
8,Internet,RoundTrip,261,22,14,Tue,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,37,22,12,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,43,17,2,Wed,AKLKUL,"New Zealand",1,1,0,8.83,0,long
3,Internet,RoundTrip,235,28,16,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,241,47,4,Mon,AKLKUL,Malaysia,1,1,0,8.83,1,long
1,Internet,RoundTrip,334,18,14,Sun,AKLKUL,Malaysia,1,1,0,8.83,0,long
2,Internet,RoundTrip,23,17,5,Mon,AKLKUL,Malaysia,0,0,0,8.83,1,long
3,Mobile,RoundTrip,56,31,11,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Mobile,RoundTrip,325,29,12,Wed,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,19,30,9,Sun,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,193,18,0,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,14,20,2,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,long
3,Internet,RoundTrip,216,21,7,Sat,AKLKUL,Malaysia,1,0,1,8.83,1,long
1,Internet,RoundTrip,233,17,12,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,long
4,Internet,RoundTrip,132,20,13,Tue,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,18,20,10,Sat,AKLKUL,Switzerland,0,0,0,8.83,0,long
1,Internet,RoundTrip,26,26,16,Fri,AKLKUL,Malaysia,0,0,0,8.83,1,long
2,Internet,RoundTrip,20,79,11,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,19,104,4,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,18,22,3,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,17,24,11,Mon,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,143,38,6,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,97,17,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,233,83,7,Thu,AKLKUL,"New Zealand",1,1,1,8.83,1,long
1,Internet,RoundTrip,192,56,3,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,165,17,7,Thu,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,205,88,7,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Mobile,RoundTrip,111,85,0,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
3,Internet,RoundTrip,260,28,20,Sun,AKLKUL,"New Zealand",0,1,1,8.83,0,long
2,Internet,RoundTrip,79,22,4,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,187,22,10,Mon,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,106,44,19,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,32,17,21,Thu,AKLKUL,Malaysia,0,0,0,8.83,1,long
2,Internet,RoundTrip,215,17,9,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,16,61,9,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,long
4,Internet,RoundTrip,118,23,10,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,long
3,Internet,RoundTrip,316,28,11,Tue,AKLKUL,China,0,0,0,8.83,0,long
2,Internet,RoundTrip,314,20,4,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,3,135,6,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,128,33,4,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,292,20,6,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,200,35,12,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,377,28,11,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,118,35,6,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,41,37,5,Thu,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,52,30,13,Sun,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,28,34,5,Wed,AKLKUL,"New Zealand",0,0,0,8.83,0,long
2,Internet,RoundTrip,216,18,10,Sat,AKLKUL,"United Kingdom",1,1,0,8.83,0,long
2,Internet,RoundTrip,174,30,6,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,77,22,14,Wed,AKLKUL,Netherlands,1,1,0,8.83,0,long
2,Internet,RoundTrip,159,72,1,Sun,AKLKUL,"New Zealand",1,1,1,8.83,0,long
1,Internet,RoundTrip,16,112,18,Thu,AKLKUL,"New Zealand",1,0,1,8.83,0,long
3,Internet,RoundTrip,135,22,14,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,122,28,13,Sat,AKLKUL,R‚union,0,0,0,8.83,0,long
2,Internet,RoundTrip,308,18,8,Wed,AKLKUL,Turkey,0,0,0,8.83,0,long
1,Internet,RoundTrip,320,19,2,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,309,63,5,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,long
1,Internet,RoundTrip,2,103,20,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,34,18,14,Wed,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,21,33,3,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,169,22,12,Mon,AKLKUL,"New Zealand",1,1,0,8.83,0,long
1,Internet,RoundTrip,330,22,20,Wed,AKLKUL,"New Zealand",1,1,1,8.83,0,long
3,Internet,RoundTrip,47,17,16,Sun,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,39,107,15,Mon,AKLKUL,Thailand,1,0,0,8.83,0,long
2,Internet,RoundTrip,135,22,8,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,95,37,2,Wed,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,6,21,11,Fri,AKLKUL,Kenya,1,0,1,8.83,0,long
1,Mobile,RoundTrip,102,88,23,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,224,62,4,Sun,AKLKUL,"New Zealand",1,0,1,8.83,0,long
2,Internet,RoundTrip,2,79,10,Tue,AKLKUL,"Saudi Arabia",1,0,0,8.83,0,long
2,Mobile,RoundTrip,330,20,22,Tue,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,337,24,7,Thu,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,223,46,11,Thu,AKLKUL,"United Kingdom",0,0,1,8.83,0,long
1,Internet,RoundTrip,136,36,9,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,21,29,12,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,long
2,Internet,RoundTrip,128,33,9,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,32,22,9,Mon,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,50,63,17,Sat,AKLKUL,"United Kingdom",0,0,0,8.83,1,long
1,Internet,RoundTrip,64,35,12,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Internet,RoundTrip,243,29,4,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,93,29,9,Mon,AKLKUL,Italy,0,0,0,8.83,0,long
1,Internet,RoundTrip,123,19,4,Fri,AKLKUL,Malaysia,0,0,1,8.83,1,long
2,Internet,RoundTrip,75,84,19,Mon,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,207,157,1,Mon,AKLKUL,"New Zealand",1,1,0,8.83,0,long
1,Internet,RoundTrip,86,18,2,Thu,AKLKUL,India,1,0,1,8.83,1,long
1,Mobile,RoundTrip,96,30,3,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,16,84,14,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,42,266,11,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Mobile,RoundTrip,281,35,17,Sat,AKLKUL,Malaysia,1,1,0,8.83,1,long
2,Internet,RoundTrip,163,17,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,1,long
1,Internet,RoundTrip,83,33,16,Tue,AKLKUL,"New Zealand",1,0,1,8.83,0,long
4,Internet,RoundTrip,294,17,14,Wed,AKLKUL,Malaysia,1,0,1,8.83,1,long
2,Internet,RoundTrip,135,22,13,Wed,AKLKUL,Malaysia,1,1,0,8.83,0,long
1,Internet,RoundTrip,108,83,0,Sun,AKLKUL,"New Zealand",0,0,0,8.83,1,long
1,Internet,RoundTrip,99,19,13,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,long
2,Internet,RoundTrip,373,17,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Internet,RoundTrip,37,17,16,Tue,AKLKUL,Malaysia,0,0,0,8.83,1,long
1,Internet,RoundTrip,153,44,10,Wed,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,303,28,19,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,long
2,Internet,RoundTrip,34,90,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Internet,RoundTrip,53,27,10,Sat,AKLKUL,Malaysia,1,0,1,8.83,0,long
1,Mobile,RoundTrip,208,25,11,Mon,AKLKUL,Italy,0,0,0,8.83,0,long
3,Internet,RoundTrip,143,17,2,Mon,AKLKUL,"New Zealand",1,0,1,8.83,0,long
1,Internet,RoundTrip,171,19,8,Fri,AKLKUL,China,0,0,1,8.83,1,long
1,Internet,RoundTrip,134,56,18,Tue,AKLKUL,Malaysia,1,1,1,8.83,1,long
2,Internet,RoundTrip,123,23,3,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,41,25,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Internet,RoundTrip,77,28,9,Wed,AKLKUL,Malaysia,1,0,1,8.83,1,long
1,Internet,RoundTrip,190,41,4,Sun,AKLKUL,Indonesia,1,0,1,8.83,1,long
1,Internet,RoundTrip,241,29,11,Tue,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Mobile,RoundTrip,5,98,12,Sat,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,18,59,23,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,long
1,Mobile,RoundTrip,26,36,18,Sat,AKLKUL,Malaysia,1,0,0,8.83,1,long
1,Internet,RoundTrip,50,27,11,Tue,AKLKUL,Malaysia,1,1,0,8.83,1,long
1,Internet,RoundTrip,4,37,2,Wed,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,471,21,7,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,long
2,Internet,RoundTrip,68,30,16,Fri,AKLKUL,Malaysia,1,0,1,8.83,1,long
3,Internet,RoundTrip,182,21,10,Sun,AKLKUL,Malaysia,1,0,1,8.83,1,long
1,Internet,RoundTrip,40,23,8,Tue,AKLKUL,Malaysia,0,1,1,8.83,1,long
2,Internet,RoundTrip,248,34,12,Wed,AKLKUL,Switzerland,1,0,1,8.83,1,long
1,Internet,RoundTrip,83,70,23,Sun,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,34,49,17,Tue,AKLKUL,Netherlands,1,0,0,8.83,0,long
1,Internet,RoundTrip,90,17,10,Fri,AKLKUL,"New Zealand",1,1,1,8.83,0,long
1,Mobile,RoundTrip,40,33,17,Fri,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Mobile,RoundTrip,94,35,3,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,long
2,Internet,RoundTrip,192,21,8,Wed,AKLKUL,Malaysia,1,1,1,8.83,1,long
1,Internet,RoundTrip,2,90,3,Mon,AKLKUL,"New Zealand",0,0,0,8.83,0,long
1,Internet,RoundTrip,28,44,11,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,long
1,Mobile,RoundTrip,91,89,20,Thu,AKLKUL,"New Zealand",1,0,0,8.83,0,long
1,Internet,RoundTrip,96,35,15,Thu,AKLKUL,Taiwan,1,1,1,8.83,0,long
3,Internet,RoundTrip,253,318,10,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,long
1,Internet,RoundTrip,12,108,21,Thu,AKLKUL,"New Zealand",1,0,0,8.83,0,long
2,Internet,RoundTrip,95,17,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,long
